proton_density,proton_bulk_speed,proton_xvelocity,proton_yvelocity,proton_zvelocity,proton_thermal,alpha_density,alpha_bulk_speed,alpha_thermal,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos,source_file,cme_t0
7.419562873614891,292.2071787528114,-292.2071787528114,5.184475833043158,-14.698135061797883,33.75357471394975,0.24836110079493223,293.5660487258231,18.833416723716507,1515138.2206693748,573120.7957180111,80988.38646495991,AL1_ASW91_L2_BLK_20250223_UNP_9999_999999_V02.cdf,2025-02-23 05:24:00
7.419562873614891,292.2071787528114,-292.2071787528114,5.184475833043158,-14.698135061797883,33.75357471394975,0.24836110079493223,293.5660487258231,18.833416723716507,1515138.2206693748,573120.7957180111,80988.38646495991,AL1_ASW91_L2_BLK_20250223_UNP_9999_999999_V02.cdf,2025-02-23 05:24:00
5.57973741160288,362.76472764322153,-362.76472764322153,-7.6258917025878175,-9.056650728649625,46.83932831515789,0.1347405329198335,364.028446538744,35.09263857194083,1514039.6667226509,574466.9113708321,80602.02673561966,AL1_ASW91_L2_BLK_20250223_UNP_9999_999999_V02.cdf,2025-02-23 02:36:00
,,,,,,,,,,,,,2025-02-22 23:00:00
,,,,,,,,,,,,,2025-02-22 22:12:00
,,,,,,,,,,,,,2025-02-22 22:12:00
,,,,,,,,,,,,,2025-02-22 21:36:00
,,,,,,,,,,,,,2025-02-22 11:00:00
,,,,,,,,,,,,,2025-02-22 08:00:00
,,,,,,,,,,,,,2025-02-22 05:24:00
,,,,,,,,,,,,,2025-02-22 05:00:00
,,,,,,,,,,,,,2025-02-22 03:24:00
,,,,,,,,,,,,,2025-02-21 22:24:00
,,,,,,,,,,,,,2025-02-21 21:24:00
,,,,,,,,,,,,,2025-02-21 16:36:00
,,,,,,,,,,,,,2025-02-21 13:25:00
,,,,,,,,,,,,,2025-02-21 09:24:00
,,,,,,,,,,,,,2025-02-21 07:48:00
,,,,,,,,,,,,,2025-02-21 01:48:00
,,,,,,,,,,,,,2025-02-20 21:00:00
,,,,,,,,,,,,,2025-02-20 21:00:00
,,,,,,,,,,,,,2025-02-20 19:24:00
,,,,,,,,,,,,,2025-02-20 12:48:00
4.644539307124134,456.16766309562655,-456.16766309562655,73.88309985822383,-48.628831418330755,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1488258.372819176,603468.6485185314,71478.76345055901,AL1_ASW91_L2_BLK_20250220_UNP_9999_999999_V02.cdf,2025-02-20 10:12:00
4.644539307124134,456.16766309562655,-456.16766309562655,91.09940481291959,-39.2108826734134,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1487367.0638461653,604391.2833251079,71160.3451425172,AL1_ASW91_L2_BLK_20250220_UNP_9999_999999_V02.cdf,2025-02-20 08:00:00
4.32882345955793,457.723801595833,-457.723801595833,107.43937389564341,-51.78644269854311,65.28074452729426,0.10395170388653079,459.1643993146381,63.49679226204784,1487286.021656961,604474.9302083569,71131.37438634661,AL1_ASW91_L2_BLK_20250220_UNP_9999_999999_V02.cdf,2025-02-20 07:48:00
3.8156183998826236,463.6066049358113,-463.6066049358113,108.16179414395401,-65.02298406469863,71.10053167971046,0.08513953692976807,457.9210565169533,80.417547228353,1486556.5454814367,605226.0311899629,70870.46042013899,AL1_ASW91_L2_BLK_20250220_UNP_9999_999999_V02.cdf,2025-02-20 06:00:00
4.644539307124134,456.16766309562655,-456.16766309562655,42.007230410268726,-58.63629714912964,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1486394.4173728235,605392.5213487962,70812.43624756184,AL1_ASW91_L2_BLK_20250220_UNP_9999_999999_V02.cdf,2025-02-20 05:36:00
4.4118364257601215,454.5362425852375,-454.5362425852375,10.92796128929769,-51.32519532365162,63.960895514601766,0.09741710110577435,451.111908807683,61.208429255730714,1484853.8540280715,606966.517492093,70260.42196542949,AL1_ASW91_L2_BLK_20250220_UNP_9999_999999_V02.cdf,2025-02-20 01:48:00
3.8393996387556,456.25192946370134,-456.25192946370134,37.5181291112176,-40.534920624994605,65.1353263247604,0.07994622216917567,453.3110478186035,73.40108758653709,1484367.2497957053,607460.6814138929,70085.80687777583,AL1_ASW91_L2_BLK_20250220_UNP_9999_999999_V02.cdf,2025-02-20 00:36:00
4.644539307124134,456.16766309562655,-456.16766309562655,25.370171382810923,-29.87072400383836,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1484042.8231138324,607789.3518042378,69969.3182627368,AL1_ASW91_L2_BLK_20250219_UNP_9999_999999_V02.cdf,2025-02-19 23:48:00
4.644539307124134,456.16766309562655,-456.16766309562655,25.370171382810923,-29.87072400383836,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1484042.8231138324,607789.3518042378,69969.3182627368,AL1_ASW91_L2_BLK_20250219_UNP_9999_999999_V02.cdf,2025-02-19 23:48:00
3.806070576973893,443.1780217634135,-443.1780217634135,17.497796358724372,-12.742182127323561,69.76793568887592,0.05878334712920153,452.553780264354,74.7759236523928,1482663.842922441,609179.2902017086,69473.54081807741,AL1_ASW91_L2_BLK_20250219_UNP_9999_999999_V02.cdf,2025-02-19 20:24:00
4.644539307124134,456.16766309562655,-456.16766309562655,14.88811803714803,21.441082334599542,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1482177.0974396346,609667.1779026069,69298.28976771738,AL1_ASW91_L2_BLK_20250219_UNP_9999_999999_V02.cdf,2025-02-19 19:12:00
1.9244602655094887,496.9173848015848,-496.9173848015848,3.2979412186129604,27.013322064308582,62.480229513656035,0.05272990540275007,506.4305436299933,58.945186593461806,1477309.8754597325,614468.5007130641,67538.02031705443,AL1_ASW91_L2_BLK_20250219_UNP_9999_999999_V02.cdf,2025-02-19 07:12:00
3.236755292059685,462.4197908939068,-462.4197908939068,11.577142503291036,-17.13566366674282,48.33733821806572,0.06851280858411511,462.6895427327486,48.3276611868526,1472933.2240915792,618667.4987275648,65941.73418044884,AL1_ASW91_L2_BLK_20250218_UNP_9999_999999_V02.cdf,2025-02-18 20:24:00
,,,,,,,,,,,,,2025-02-16 21:12:00
,,,,,,,,,,,,,2025-02-16 19:24:00
,,,,,,,,,,,,,2025-02-16 12:00:00
,,,,,,,,,,,,,2025-02-16 10:00:00
,,,,,,,,,,,,,2025-02-16 09:12:00
4.644539307124134,456.16766309562655,-456.16766309562655,23.420565347276565,33.06720013227308,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1445419.13529017,642536.5543628357,55508.93916706787,AL1_ASW91_L2_BLK_20250215_UNP_9999_999999_V02.cdf,2025-02-15 23:36:00
3.376248866074851,581.029064380322,-581.029064380322,51.01302246070376,48.22961732163295,89.03995606424951,0.05673955718728279,579.7615752848448,87.88120253169552,1444243.1436440044,643457.474833288,55044.10425334141,AL1_ASW91_L2_BLK_20250215_UNP_9999_999999_V02.cdf,2025-02-15 20:36:00
4.518498474604718,468.84676036789887,-468.84676036789887,46.77762210680036,-4.403479856632913,67.7143702647388,0.10136453994629241,472.1112609151162,68.93562409716486,1441977.1924008748,645207.8541480723,54142.86814552621,AL1_ASW91_L2_BLK_20250215_UNP_9999_999999_V02.cdf,2025-02-15 14:48:00
4.518498474604718,468.84676036789887,-468.84676036789887,46.77762210680036,-4.403479856632913,67.7143702647388,0.10136453994629241,472.1112609151162,68.93562409716486,1441977.1924008748,645207.8541480723,54142.86814552621,AL1_ASW91_L2_BLK_20250215_UNP_9999_999999_V02.cdf,2025-02-15 14:48:00
4.518498474604718,468.84676036789887,-468.84676036789887,46.77762210680036,-4.403479856632913,67.7143702647388,0.10136453994629241,472.1112609151162,68.93562409716486,1441977.1924008748,645207.8541480723,54142.86814552621,AL1_ASW91_L2_BLK_20250215_UNP_9999_999999_V02.cdf,2025-02-15 14:48:00
4.560864437080802,468.1012545333001,-468.1012545333001,31.840143056272016,25.11041103400012,69.01805276682119,0.10130850871258938,472.04026111190234,66.75752573390498,1441438.2829628473,645619.4295224373,53927.419763236125,AL1_ASW91_L2_BLK_20250215_UNP_9999_999999_V02.cdf,2025-02-15 13:25:00
3.4739249150961586,510.69299740164206,-510.69299740164206,64.4050875678692,43.43405607051074,78.78423746839822,0.0717090201906731,505.273943443427,84.56913280087134,1436789.5809835081,649092.9117235393,52050.38913554143,AL1_ASW91_L2_BLK_20250215_UNP_9999_999999_V02.cdf,2025-02-15 01:25:00
4.429590500841305,471.41187315375083,-471.41187315375083,38.231252970972974,-39.57170282000416,69.58760060277318,0.09365172156609636,472.9508156520231,73.36518843820416,1435859.304366988,649771.1663233703,51670.61771263421,AL1_ASW91_L2_BLK_20250214_UNP_9999_999999_V02.cdf,2025-02-14 23:00:00
4.444838794246756,479.2273674498683,-479.2273674498683,30.062914450449725,-38.511854771691205,70.36317677659973,0.0890889068857077,477.41861581431607,78.21650002397097,1435551.8048186142,649994.1021425048,51544.77002205798,AL1_ASW91_L2_BLK_20250214_UNP_9999_999999_V02.cdf,2025-02-14 22:12:00
4.644539307124134,456.16766309562655,-456.16766309562655,22.03605904613981,-26.05055410358222,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1435398.140471301,650105.2726429262,51481.82186263192,AL1_ASW91_L2_BLK_20250214_UNP_9999_999999_V02.cdf,2025-02-14 21:48:00
4.644539307124134,456.16766309562655,-456.16766309562655,21.028698382497037,-50.265951810833485,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1431271.3263392684,653031.1998783011,49776.08020632993,AL1_ASW91_L2_BLK_20250214_UNP_9999_999999_V02.cdf,2025-02-14 11:00:00
4.644539307124134,456.16766309562655,-456.16766309562655,11.925038788334753,22.549310619450225,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1430284.4002685228,653713.546979801,49363.66578133523,AL1_ASW91_L2_BLK_20250214_UNP_9999_999999_V02.cdf,2025-02-14 08:24:00
4.644539307124134,456.16766309562655,-456.16766309562655,2.350820642461463,48.87734379981967,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1427646.76086508,655503.2101873694,48252.54593222796,AL1_ASW91_L2_BLK_20250214_UNP_9999_999999_V02.cdf,2025-02-14 01:25:00
4.166980445196698,462.69430511150114,-462.69430511150114,5.395599470557111,-6.1468848719619755,57.585569367049864,0.07838207163686729,471.70748819182336,62.07140564970434,1427189.2189920477,655808.5383710868,48058.451427344065,AL1_ASW91_L2_BLK_20250214_UNP_9999_999999_V02.cdf,2025-02-14 00:12:00
2.7517498534915394,527.0513257085362,-527.0513257085362,24.722881468258347,-30.7026330173526,82.60615456014393,0.057428075348994766,546.5166121156253,70.25874843450619,1407608.393887775,667287.650671232,39323.72353567325,AL1_ASW91_L2_BLK_20250211_UNP_9999_999999_V02.cdf,2025-02-11 18:24:00
3.5514831944917944,512.0340981929236,-512.0340981929236,18.64129659705697,36.90902239245268,73.07293310429561,0.0753401523482034,523.1940221745632,70.37959372676715,1405161.520725251,668475.0878036242,38165.42417799519,AL1_ASW91_L2_BLK_20250211_UNP_9999_999999_V02.cdf,2025-02-11 11:24:00
4.644539307124134,456.16766309562655,-456.16766309562655,17.99059473241702,6.895996944731221,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1403497.364743014,669246.6195422016,37368.087932692615,AL1_ASW91_L2_BLK_20250211_UNP_9999_999999_V02.cdf,2025-02-11 06:36:00
4.168464291244342,574.3818733401558,-574.3818733401558,19.223638726488847,40.48618805890005,79.23418904099606,0.06273093914751772,578.3184232362054,72.61326813129752,1401776.096686203,670012.7217636273,36535.01415082324,AL1_ASW91_L2_BLK_20250211_UNP_9999_999999_V02.cdf,2025-02-11 01:36:00
4.644539307124134,456.16766309562655,-456.16766309562655,24.321499979525857,-13.504934401136323,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1399182.9561552585,671104.2775014049,35268.07798417301,AL1_ASW91_L2_BLK_20250210_UNP_9999_999999_V02.cdf,2025-02-10 18:00:00
2.058885527710585,560.8711411865746,-560.8711411865746,27.7984733495566,-57.24967695343137,85.26746131820067,0.055983619460930785,580.0708086619585,80.23471766525661,1396418.6465026038,672178.1112482679,33889.80186097607,AL1_ASW91_L2_BLK_20250210_UNP_9999_999999_V02.cdf,2025-02-10 09:48:00
4.644539307124134,456.16766309562655,-456.16766309562655,50.272143274630885,8.563281283822416,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1395349.0854403188,672567.9873209515,33350.09737908679,AL1_ASW91_L2_BLK_20250210_UNP_9999_999999_V02.cdf,2025-02-10 06:36:00
4.644539307124134,456.16766309562655,-456.16766309562655,16.964887707565087,-5.095896049177037,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1394351.0563141617,672918.4662975633,32843.19179682715,AL1_ASW91_L2_BLK_20250210_UNP_9999_999999_V02.cdf,2025-02-10 03:36:00
4.036858264803957,516.0973390416644,-516.0973390416644,21.529005515086624,51.677750188139434,74.27536051756762,0.08120008333598673,530.8131283678341,71.0799266290817,1393688.219135932,673143.992633851,32504.75520387008,AL1_ASW91_L2_BLK_20250210_UNP_9999_999999_V02.cdf,2025-02-10 01:36:00
4.644539307124134,456.16766309562655,-456.16766309562655,66.96292648245249,52.30468535040783,64.24154355910369,0.10395170388653079,457.7392242434141,63.49679226204784,1393093.6813229993,673340.8211401204,32197.8795070332,AL1_ASW91_L2_BLK_20250209_UNP_9999_999999_V02.cdf,2025-02-09 23:48:00
4.665754505059877,467.2688307080587,-467.2688307080587,28.03526344531542,60.333626641607474,67.81695276261202,0.09813141638621016,468.8772909477047,68.47551047200295,1392829.8320164445,673426.8468562673,32062.25340059258,AL1_ASW91_L2_BLK_20250209_UNP_9999_999999_V02.cdf,2025-02-09 23:00:00
